year,business_id,personal_id,education_level,age,tenure,firm_entry_year,firm_exit_year,first_year_treatment,treatment,base_income
2011,154,1085,medium,43,8,2008,2018,2011,1,54179.74863101767
2012,154,1085,medium,44,9,2008,2018,2011,1,55179.629034848345
2013,154,1085,medium,45,10,2008,2018,2011,1,56039.090679172376
2014,154,1085,medium,46,11,2008,2018,2011,1,57001.16663001659
2015,154,1085,medium,47,12,2008,2018,2011,1,57952.14949864074
2016,154,1085,medium,48,13,2008,2018,2011,1,58800.66873795192
2017,154,1085,medium,49,14,2008,2018,2011,1,59577.098427751895
2018,154,1085,medium,50,15,2008,2018,2011,1,60496.14973477773
2008,154,1086,low,44,2,2008,2018,2011,0,41363.144040179825
2009,154,1086,low,45,3,2008,2018,2011,0,42082.089084914616
2010,154,1086,low,46,4,2008,2018,2011,0,42990.45918182334
2011,154,1086,low,47,5,2008,2018,2011,1,50950.987598290674
2012,154,1086,low,48,6,2008,2018,2011,1,51923.72216428844
2013,154,1086,low,49,7,2008,2018,2011,1,52609.87357744201
2014,154,1086,low,50,8,2008,2018,2011,1,53550.38832218185
2015,154,1086,low,51,9,2008,2018,2011,1,54339.60382485734
2016,154,1086,low,52,10,2008,2018,2011,1,55370.362810624676
2017,154,1086,low,53,11,2008,2018,2011,1,56356.7593364609
2018,154,1086,low,54,12,2008,2018,2011,1,57163.575951794875
2008,154,1087,low,44,6,2008,2018,2011,0,42375.98129231737
2009,154,1087,low,45,7,2008,2018,2011,0,43111.620171909584
2010,154,1087,low,46,8,2008,2018,2011,0,43989.773425501604
2011,154,1087,low,47,9,2008,2018,2011,1,51864.7863784179
2012,154,1087,low,48,10,2008,2018,2011,1,52664.01439755281
2013,154,1087,low,49,11,2008,2018,2011,1,53690.96676944898
2014,154,1087,low,50,12,2008,2018,2011,1,54635.83866131282
2015,154,1087,low,51,13,2008,2018,2011,1,55488.19302440779
2016,154,1087,low,52,14,2008,2018,2011,1,56423.111327104954
2017,154,1087,low,53,15,2008,2018,2011,1,57232.93237635949
2018,154,1087,low,54,16,2008,2018,2011,1,58075.52772030812
2008,154,1088,medium,34,3,2008,2018,2011,0,41939.3791308281
2009,154,1088,medium,35,4,2008,2018,2011,0,42872.06069229589
2010,154,1088,medium,36,5,2008,2018,2011,0,43733.13089650179
2011,154,1088,medium,37,6,2008,2018,2011,1,51670.351560371855
2012,154,1088,medium,38,7,2008,2018,2011,1,52627.664248933776
2013,154,1088,medium,39,8,2008,2018,2011,1,53527.28340492664
2014,154,1088,medium,40,9,2008,2018,2011,1,54435.737136517564
2015,154,1088,medium,41,10,2008,2018,2011,1,55350.53260256663
2016,154,1088,medium,42,11,2008,2018,2011,1,56199.70819410032
2017,154,1088,medium,43,12,2008,2018,2011,1,57085.6325829573
2018,154,1088,medium,44,13,2008,2018,2011,1,58144.29614348445
2008,154,1089,low,31,5,2008,2018,2011,0,37478.361983054085
2009,154,1089,low,32,6,2008,2018,2011,0,38215.483300215994
2010,154,1089,low,33,7,2008,2018,2011,0,39013.69531431775
2011,154,1089,low,34,8,2008,2018,2011,1,47075.88475077383
2012,154,1089,low,35,9,2008,2018,2011,1,48062.47420264815
2013,154,1089,low,36,10,2008,2018,2011,1,48995.89501074502
2014,154,1089,low,37,11,2008,2018,2011,1,49674.95258563965
2015,154,1089,low,38,12,2008,2018,2011,1,50772.942193835035
2016,154,1089,low,39,13,2008,2018,2011,1,51713.468601992754
2017,154,1089,low,40,14,2008,2018,2011,1,52560.87368960919
2018,154,1089,low,41,15,2008,2018,2011,1,53441.57255099798
2008,154,1090,medium,27,4,2008,2018,2011,0,39736.71893911975
2009,154,1090,medium,28,5,2008,2018,2011,0,40603.99979358882
2010,154,1090,medium,29,6,2008,2018,2011,0,41628.554631989806
2011,154,1090,medium,30,7,2008,2018,2011,1,49508.33469497415
2012,154,1090,medium,31,8,2008,2018,2011,1,50317.28629533617
2013,154,1090,medium,32,9,2008,2018,2011,1,51504.21063486699
2014,154,1090,medium,33,10,2008,2018,2011,1,51999.02010915165
2015,154,1090,medium,34,11,2008,2018,2011,1,53026.786874719764
2016,154,1090,medium,35,12,2008,2018,2011,1,53872.86027845566
2017,154,1090,medium,36,13,2008,2018,2011,1,54888.417588133765
2018,154,1090,medium,37,14,2008,2018,2011,1,55555.103636178144
2008,154,1091,medium,32,2,2008,2018,2011,0,41126.926627292494
2009,154,1091,medium,33,3,2008,2018,2011,0,42000.545033507806
2010,154,1091,medium,34,4,2008,2018,2011,0,42826.735443742626
2011,154,1091,medium,35,5,2008,2018,2011,1,50668.96760841946
2012,154,1091,medium,36,6,2008,2018,2011,1,51671.6309850566
2013,154,1091,medium,37,7,2008,2018,2011,1,52532.87063986251
2014,154,1091,medium,38,8,2008,2018,2011,1,53495.20165453293
2015,154,1091,medium,39,9,2008,2018,2011,1,54287.754718646225
2016,154,1091,medium,40,10,2008,2018,2011,1,55181.852579764396
2017,154,1091,medium,41,11,2008,2018,2011,1,56207.77374176922
2018,154,1091,medium,42,12,2008,2018,2011,1,57063.36620212924
2008,154,1092,high,26,3,2008,2018,2011,0,44132.598688467384
2009,154,1092,high,27,4,2008,2018,2011,0,45086.78381933989
2010,154,1092,high,28,5,2008,2018,2011,0,45968.48141676123
2011,154,1092,high,29,6,2008,2018,2011,1,53896.720369282775
2012,154,1092,high,30,7,2008,2018,2011,1,54876.94507234236
2013,154,1092,high,31,8,2008,2018,2011,1,55615.01295966771
2014,154,1092,high,32,9,2008,2018,2011,1,56485.5447068109
2015,154,1092,high,33,10,2008,2018,2011,1,57477.37919252862
2016,154,1092,high,34,11,2008,2018,2011,1,58296.344624586294
2017,154,1092,high,35,12,2008,2018,2011,1,59158.90819364529
2018,154,1092,high,36,13,2008,2018,2011,1,60249.355102731264
2008,154,1093,low,27,2,2008,2018,2011,0,35221.279382021676
2009,154,1093,low,28,3,2008,2018,2011,0,35963.19371586924
2010,154,1093,low,29,4,2008,2018,2011,0,37134.74157131501
2011,154,1093,low,30,5,2008,2018,2011,1,44906.18484943792
2012,154,1093,low,31,6,2008,2018,2011,1,45907.78322886399
2013,154,1093,low,32,7,2008,2018,2011,1,46858.344130334786
2014,154,1093,low,33,8,2008,2018,2011,1,47668.9647397012
2015,154,1093,low,34,9,2008,2018,2011,1,48346.45205714488
2016,154,1093,low,35,10,2008,2018,2011,1,49253.63298761389
2017,154,1093,low,36,11,2008,2018,2011,1,50282.75918142057
2018,154,1093,low,37,12,2008,2018,2011,1,51244.31434001352
2008,154,1094,low,50,6,2008,2018,2011,0,44420.014158752645
2009,154,1094,low,51,7,2008,2018,2011,0,45229.13336433188
2010,154,1094,low,52,8,2008,2018,2011,0,46361.72733389719
2011,154,1094,low,53,9,2008,2018,2011,1,53850.8573262344
2012,154,1094,low,54,10,2008,2018,2011,1,54912.12918309001
2013,154,1094,low,55,11,2008,2018,2011,1,55755.452911323315
2014,154,1094,low,56,12,2008,2018,2011,1,56723.46379959413
2015,154,1094,low,57,13,2008,2018,2011,1,57775.16744537779
2016,154,1094,low,58,14,2008,2018,2011,1,58681.49139351663
2017,154,1094,low,59,15,2008,2018,2011,1,59405.44603692964
2018,154,1094,low,60,16,2008,2018,2011,1,60386.15138881688
2008,154,1095,low,50,4,2008,2018,2011,0,43821.55500006453
2009,154,1095,low,51,5,2008,2018,2011,0,44592.47060966696
2010,154,1095,low,52,6,2008,2018,2011,0,45601.43204022048
2011,154,1095,low,53,7,2008,2018,2011,1,53449.48905845885
2012,154,1095,low,54,8,2008,2018,2011,1,54393.72305755066
2013,154,1095,low,55,9,2008,2018,2011,1,55214.79131158797
2014,154,1095,low,56,10,2008,2018,2011,1,56215.51470186825
2015,154,1095,low,57,11,2008,2018,2011,1,57130.56502529769
2016,154,1095,low,58,12,2008,2018,2011,1,58070.42530950209
2017,154,1095,low,59,13,2008,2018,2011,1,58930.98599443677
2018,154,1095,low,60,14,2008,2018,2011,1,59963.46088488292
2008,154,1096,medium,32,2,2008,2018,2011,0,41219.22024400844
2009,154,1096,medium,33,3,2008,2018,2011,0,41859.54682597484
2010,154,1096,medium,34,4,2008,2018,2011,0,42897.00677886825
2011,154,1096,medium,35,5,2008,2018,2011,1,50911.460017790836
2012,154,1096,medium,36,6,2008,2018,2011,1,51699.61226602523
2013,154,1096,medium,37,7,2008,2018,2011,1,52571.73234939268
2014,154,1096,medium,38,8,2008,2018,2011,1,53217.81430982296
2015,154,1096,medium,39,9,2008,2018,2011,1,54244.19240677141
2016,154,1096,medium,40,10,2008,2018,2011,1,55158.789605002676
2017,154,1096,medium,41,11,2008,2018,2011,1,56238.719071318636
2018,154,1096,medium,42,12,2008,2018,2011,1,56926.93904586186
2008,154,1097,medium,33,5,2008,2018,2011,0,42091.46253200273
2009,154,1097,medium,34,6,2008,2018,2011,0,43084.027545400975
2010,154,1097,medium,35,7,2008,2018,2011,0,43822.43006504497
2011,154,1097,medium,36,8,2008,2018,2011,1,51827.90896850573
2012,154,1097,medium,37,9,2008,2018,2011,1,52714.87734045011
2013,154,1097,medium,38,10,2008,2018,2011,1,53687.7110125252
2014,154,1097,medium,39,11,2008,2018,2011,1,54565.88491411272
2015,154,1097,medium,40,12,2008,2018,2011,1,55462.72920131251
2016,154,1097,medium,41,13,2008,2018,2011,1,56320.07851703917
2017,154,1097,medium,42,14,2008,2018,2011,1,57032.40440291342
2018,154,1097,medium,43,15,2008,2018,2011,1,58113.966212768646
2008,154,1098,low,43,4,2008,2018,2011,0,41355.53041853052
2009,154,1098,low,44,5,2008,2018,2011,0,42326.654475177114
2010,154,1098,low,45,6,2008,2018,2011,0,43107.70716549973
2011,154,1098,low,46,7,2008,2018,2011,1,51054.17990847295
2012,154,1098,low,47,8,2008,2018,2011,1,51957.336098816886
2013,154,1098,low,48,9,2008,2018,2011,1,52778.744534601516
2014,154,1098,low,49,10,2008,2018,2011,1,53634.67223465886
2015,154,1098,low,50,11,2008,2018,2011,1,54688.254082049505
2016,154,1098,low,51,12,2008,2018,2011,1,55650.77630756515
2017,154,1098,low,52,13,2008,2018,2011,1,56387.509003757696
2018,154,1098,low,53,14,2008,2018,2011,1,57328.223247545604
2008,154,1099,high,46,5,2008,2018,2011,0,51732.954922022516
2009,154,1099,high,47,6,2008,2018,2011,0,52642.67084730097
2010,154,1099,high,48,7,2008,2018,2011,0,53473.14254683123
2011,154,1099,high,49,8,2008,2018,2011,1,61391.42015994301
2012,154,1099,high,50,9,2008,2018,2011,1,62303.204983848584
2013,154,1099,high,51,10,2008,2018,2011,1,63221.10339802617
2014,154,1099,high,52,11,2008,2018,2011,1,63942.85806082879
2015,154,1099,high,53,12,2008,2018,2011,1,65141.72103890413
2016,154,1099,high,54,13,2008,2018,2011,1,65877.40039024428
2017,154,1099,high,55,14,2008,2018,2011,1,66822.98321128407
2018,154,1099,high,56,15,2008,2018,2011,1,67573.81957512649
2008,154,1100,low,32,2,2008,2018,2011,0,36981.409930482434
2009,154,1100,low,33,3,2008,2018,2011,0,37937.69837009266
2010,154,1100,low,34,4,2008,2018,2011,0,38619.559227750295
2011,154,1100,low,35,5,2008,2018,2011,1,46609.88599487981
2012,154,1100,low,36,6,2008,2018,2011,1,47527.47145212229
2013,154,1100,low,37,7,2008,2018,2011,1,48372.13632954422
2014,154,1100,low,38,8,2008,2018,2011,1,49410.608271025834
2015,154,1100,low,39,9,2008,2018,2011,1,50292.59173379338
2016,154,1100,low,40,10,2008,2018,2011,1,51342.370731002076
2017,154,1100,low,41,11,2008,2018,2011,1,51987.9324432454
2018,154,1100,low,42,12,2008,2018,2011,1,53023.47483784082
2011,155,1101,medium,53,7,2011,2019,2018,0,50411.99100126789
2012,155,1101,medium,54,8,2011,2019,2018,0,51228.28598969324
2013,155,1101,medium,55,9,2011,2019,2018,0,52358.78038540095
2014,155,1101,medium,56,10,2011,2019,2018,0,53267.05989393348
2015,155,1101,medium,57,11,2011,2019,2018,0,54155.2118685245
2016,155,1101,medium,58,12,2011,2019,2018,0,54868.35038606963
2017,155,1101,medium,59,13,2011,2019,2018,0,55908.358736538445
2018,155,1101,medium,60,14,2011,2019,2018,1,63859.7360479733
2019,155,1101,medium,61,15,2011,2019,2018,1,64795.21602235241
2011,155,1102,medium,33,8,2011,2019,2018,0,43812.82947190876
2012,155,1102,medium,34,9,2011,2019,2018,0,44746.51341243645
2013,155,1102,medium,35,10,2011,2019,2018,0,45656.73798415063
2014,155,1102,medium,36,11,2011,2019,2018,0,46460.48650330786
2015,155,1102,medium,37,12,2011,2019,2018,0,47399.85301921557
2016,155,1102,medium,38,13,2011,2019,2018,0,48349.9677096907
2017,155,1102,medium,39,14,2011,2019,2018,0,49189.01255382676
2018,155,1102,medium,40,15,2011,2019,2018,1,57169.899748165546
2019,155,1102,medium,41,16,2011,2019,2018,1,58037.44963283982
2011,155,1103,high,27,9,2011,2019,2018,0,46836.75486060492
2012,155,1103,high,28,10,2011,2019,2018,0,47669.40000942648
2013,155,1103,high,29,11,2011,2019,2018,0,48701.93075292261
2014,155,1103,high,30,12,2011,2019,2018,0,49481.886953676134
2015,155,1103,high,31,13,2011,2019,2018,0,50508.312581787926
2016,155,1103,high,32,14,2011,2019,2018,0,51399.25976039994
2017,155,1103,high,33,15,2011,2019,2018,0,52430.09112374166
2018,155,1103,high,34,16,2011,2019,2018,1,60250.506266628356
2019,155,1103,high,35,17,2011,2019,2018,1,61197.79352082871
2011,155,1104,medium,48,9,2011,2019,2018,0,49201.04051175512
2012,155,1104,medium,49,10,2011,2019,2018,0,50302.96682742876
2013,155,1104,medium,50,11,2011,2019,2018,0,51139.36480961224
2014,155,1104,medium,51,12,2011,2019,2018,0,51992.74382280834
2015,155,1104,medium,52,13,2011,2019,2018,0,52669.34405937655
2016,155,1104,medium,53,14,2011,2019,2018,0,53867.873977600524
2017,155,1104,medium,54,15,2011,2019,2018,0,54827.33350570043
2018,155,1104,medium,55,16,2011,2019,2018,1,62551.128622316035
2019,155,1104,medium,56,17,2011,2019,2018,1,63453.17487576238
2011,155,1105,high,33,5,2011,2019,2018,0,47948.3322892966
2012,155,1105,high,34,6,2011,2019,2018,0,48736.82646002223
2013,155,1105,high,35,7,2011,2019,2018,0,49743.79061898518
2014,155,1105,high,36,8,2011,2019,2018,0,50865.94194988582
2015,155,1105,high,37,9,2011,2019,2018,0,51707.90113624135
2016,155,1105,high,38,10,2011,2019,2018,0,52422.729133986904
2017,155,1105,high,39,11,2011,2019,2018,0,53342.16128782766
2018,155,1105,high,40,12,2011,2019,2018,1,61513.50820089301
2019,155,1105,high,41,13,2011,2019,2018,1,62097.98447774731
2011,155,1106,medium,41,7,2011,2019,2018,0,46228.457447942325
2012,155,1106,medium,42,8,2011,2019,2018,0,47157.041835440825
2013,155,1106,medium,43,9,2011,2019,2018,0,47964.19899409585
2014,155,1106,medium,44,10,2011,2019,2018,0,48946.2489729155
2015,155,1106,medium,45,11,2011,2019,2018,0,49847.7691672527
2016,155,1106,medium,46,12,2011,2019,2018,0,50709.775012453574
2017,155,1106,medium,47,13,2011,2019,2018,0,51832.79711693079
2018,155,1106,medium,48,14,2011,2019,2018,1,59483.31707150789
2019,155,1106,medium,49,15,2011,2019,2018,1,60485.80740763931
2011,155,1107,high,52,6,2011,2019,2018,0,54812.29988372681
2012,155,1107,high,53,7,2011,2019,2018,0,55779.002603862646
2013,155,1107,high,54,8,2011,2019,2018,0,56607.653500344204
2014,155,1107,high,55,9,2011,2019,2018,0,57607.58946318401
2015,155,1107,high,56,10,2011,2019,2018,0,58532.1463087303
2016,155,1107,high,57,11,2011,2019,2018,0,59540.21818738014
2017,155,1107,high,58,12,2011,2019,2018,0,60241.14050154377
2018,155,1107,high,59,13,2011,2019,2018,1,68361.7826723568
2019,155,1107,high,60,14,2011,2019,2018,1,69019.30217333601
2011,155,1108,low,47,7,2011,2019,2018,0,44376.19809195511
2012,155,1108,low,48,8,2011,2019,2018,0,45476.47397524418
2013,155,1108,low,49,9,2011,2019,2018,0,46490.294162850536
2014,155,1108,low,50,10,2011,2019,2018,0,47268.593655395736
2015,155,1108,low,51,11,2011,2019,2018,0,47977.64082200961
2016,155,1108,low,52,12,2011,2019,2018,0,48951.487523632946
2017,155,1108,low,53,13,2011,2019,2018,0,49868.26368812129
2018,155,1108,low,54,14,2011,2019,2018,1,57734.542381904044
2019,155,1108,low,55,15,2011,2019,2018,1,58499.21534509329
2011,155,1109,high,30,9,2011,2019,2018,0,47973.45824670754
2012,155,1109,high,31,10,2011,2019,2018,0,48799.415433074704
2013,155,1109,high,32,11,2011,2019,2018,0,49653.158728629
2014,155,1109,high,33,12,2011,2019,2018,0,50618.8630758729
2015,155,1109,high,34,13,2011,2019,2018,0,51581.533147064445
2016,155,1109,high,35,14,2011,2019,2018,0,52550.138314566066
2017,155,1109,high,36,15,2011,2019,2018,0,53324.60716899891
2018,155,1109,high,37,16,2011,2019,2018,1,61242.13901982467
2019,155,1109,high,38,17,2011,2019,2018,1,62230.392927958485
2011,155,1110,medium,52,8,2011,2019,2018,0,50407.08718704754
2012,155,1110,medium,53,9,2011,2019,2018,0,51338.155157588924
2013,155,1110,medium,54,10,2011,2019,2018,0,52207.7968472194
2014,155,1110,medium,55,11,2011,2019,2018,0,53120.273168823966
2015,155,1110,medium,56,12,2011,2019,2018,0,53892.09755407321
2016,155,1110,medium,57,13,2011,2019,2018,0,54912.23266861649
2017,155,1110,medium,58,14,2011,2019,2018,0,55942.78623820853
2018,155,1110,medium,59,15,2011,2019,2018,1,63716.89914314143
2019,155,1110,medium,60,16,2011,2019,2018,1,64516.62490581623
2011,155,1111,high,50,6,2011,2019,2018,0,54347.65300374527
2012,155,1111,high,51,7,2011,2019,2018,0,55172.13716777888
2013,155,1111,high,52,8,2011,2019,2018,0,56076.76277622674
2014,155,1111,high,53,9,2011,2019,2018,0,56974.05222889724
2015,155,1111,high,54,10,2011,2019,2018,0,57687.3629603855
2016,155,1111,high,55,11,2011,2019,2018,0,58764.78049719508
2017,155,1111,high,56,12,2011,2019,2018,0,59738.463045817654
2018,155,1111,high,57,13,2011,2019,2018,1,67451.97982746549
2019,155,1111,high,58,14,2011,2019,2018,1,68207.13862696133
2011,155,1112,medium,28,5,2011,2019,2018,0,41286.557155463815
2012,155,1112,medium,29,6,2011,2019,2018,0,42153.27476475294
2013,155,1112,medium,30,7,2011,2019,2018,0,42895.238448664044
2014,155,1112,medium,31,8,2011,2019,2018,0,44010.53785558135
2015,155,1112,medium,32,9,2011,2019,2018,0,44903.02923590659
2016,155,1112,medium,33,10,2011,2019,2018,0,45603.386086670835
2017,155,1112,medium,34,11,2011,2019,2018,0,46838.93072223786
2018,155,1112,medium,35,12,2011,2019,2018,1,54625.11211907805
2019,155,1112,medium,36,13,2011,2019,2018,1,55260.973980331284
2011,155,1113,medium,37,6,2011,2019,2018,0,44731.88640655851
2012,155,1113,medium,38,7,2011,2019,2018,0,45628.98260704177
2013,155,1113,medium,39,8,2011,2019,2018,0,46591.50080642859
2014,155,1113,medium,40,9,2011,2019,2018,0,47287.612412814175
2015,155,1113,medium,41,10,2011,2019,2018,0,48333.33030533403
2016,155,1113,medium,42,11,2011,2019,2018,0,49126.33480946367
2017,155,1113,medium,43,12,2011,2019,2018,0,49994.35152298612
2018,155,1113,medium,44,13,2011,2019,2018,1,57863.49934998266
2019,155,1113,medium,45,14,2011,2019,2018,1,58659.68567940263
2011,155,1114,medium,38,5,2011,2019,2018,0,44804.04240025304
2012,155,1114,medium,39,6,2011,2019,2018,0,45622.69509174849
2013,155,1114,medium,40,7,2011,2019,2018,0,46276.98821852294
2014,155,1114,medium,41,8,2011,2019,2018,0,47457.53551998557
2015,155,1114,medium,42,9,2011,2019,2018,0,48465.784685145954
2016,155,1114,medium,43,10,2011,2019,2018,0,49119.30145408641
2017,155,1114,medium,44,11,2011,2019,2018,0,50078.740091808824
2018,155,1114,medium,45,12,2011,2019,2018,1,58094.092170941585
2019,155,1114,medium,46,13,2011,2019,2018,1,58694.11237698127
2011,155,1115,medium,38,6,2011,2019,2018,0,44946.63187001343
2012,155,1115,medium,39,7,2011,2019,2018,0,45934.66063404725
2013,155,1115,medium,40,8,2011,2019,2018,0,46743.88819527431
2014,155,1115,medium,41,9,2011,2019,2018,0,47570.199151390836
2015,155,1115,medium,42,10,2011,2019,2018,0,48474.991132490606
2016,155,1115,medium,43,11,2011,2019,2018,0,49338.78864684745
2017,155,1115,medium,44,12,2011,2019,2018,0,50336.69645994383
2018,155,1115,medium,45,13,2011,2019,2018,1,58405.6661949261
2019,155,1115,medium,46,14,2011,2019,2018,1,59436.18907031702
2011,155,1116,low,35,5,2011,2019,2018,0,39703.61827294431
2012,155,1116,low,36,6,2011,2019,2018,0,40676.824857715255
2013,155,1116,low,37,7,2011,2019,2018,0,41405.917792580796
2014,155,1116,low,38,8,2011,2019,2018,0,42190.83480966356
2015,155,1116,low,39,9,2011,2019,2018,0,43485.16090770395
2016,155,1116,low,40,10,2011,2019,2018,0,44140.490125895216
2017,155,1116,low,41,11,2011,2019,2018,0,45171.87082925761
2018,155,1116,low,42,12,2011,2019,2018,1,53015.84611851189
2019,155,1116,low,43,13,2011,2019,2018,1,53999.459092883575
2011,155,1117,low,29,5,2011,2019,2018,0,37695.4097660376
2012,155,1117,low,30,6,2011,2019,2018,0,38527.77256563345
2013,155,1117,low,31,7,2011,2019,2018,0,39438.77812093624
2014,155,1117,low,32,8,2011,2019,2018,0,40421.25845819736
2015,155,1117,low,33,9,2011,2019,2018,0,41159.030712370666
2016,155,1117,low,34,10,2011,2019,2018,0,42255.56149614627
2017,155,1117,low,35,11,2011,2019,2018,0,42929.21437525951
2018,155,1117,low,36,12,2011,2019,2018,1,50907.657993120345
2019,155,1117,low,37,13,2011,2019,2018,1,51862.917985787455
2011,155,1118,low,34,6,2011,2019,2018,0,39437.09067113693
2012,155,1118,low,35,7,2011,2019,2018,0,40638.18480357931
2013,155,1118,low,36,8,2011,2019,2018,0,41447.590083452495
2014,155,1118,low,37,9,2011,2019,2018,0,42630.097189430155
2015,155,1118,low,38,10,2011,2019,2018,0,43408.06925104303
2016,155,1118,low,39,11,2011,2019,2018,0,44098.90988689963
